,ResponseId,human1,human2,human3,human4,human5,human6,human7,human8,phuman1,phuman2,phuman3,phuman4,phuman5,phuman6,phuman7,phuman8,relneg1,relneg2,relneg3,relneg4,rsrm1,rsrm2,rsrm3,rsrm4,aut1,aut2,aut3,rel1,rel2,rel3,rel4,prel1,prel2,prel3,prel4,evound1,evound2,evound3,evound4,evound5,evound6,evound7,evound8,evound9,evound10,evound11,evound12,evound13,evound14,race,course,semester,gender,biomajor,religion
5080,R_3GCITZA9RxWNHkg,3,5,5,4,5,5,5,5,3,5,5,3,5,5,3,5,3,2,1,1,5,6,5,6,5,5,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,4,57,4,1,0,6
5081,R_3h5hqan75NSc8f2,4,5,5,4,4,4,4,5,4,5,5,5,4,5,4,5,1,1,1,1,5,6,5,6,6,5,6,4,5,4,5,4,5,3,5,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,57,4,2,1,2
5082,R_3I4DzjmJA7AL6dp,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,1,2,1,4,1,1,1,5,1,0,0,1,1,1,1,0,0,1,1,1,1,1,4,57,4,1,1,6
5083,R_3iCDi7ylO8f0wH6,4,3,4,4,4,3,4,4,4,2,4,4,3,3,4,4,4,1,1,1,2,3,3,3,5,4,3,1,4,2,2,2,3,2,2,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,57,4,1,0,2
5084,R_3iLmOn9y8R63ork,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,5,3,5,6,6,6,1,3,1,5,1,3,1,5,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,57,4,1,1,6
5085,R_3JIRBU4Tb2ytKqw,3,3,3,4,3,4,4,4,3,4,4,4,4,4,3,4,2,2,2,2,3,5,4,5,3,3,3,1,4,2,4,1,4,2,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,57,4,1,1,6
5086,R_3JKurlBedO2Yxxe,4,3,4,4,4,3,4,3,2,2,4,2,3,3,2,1,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,0,1,0,1,1,0,1,0,4,57,4,1,1,2
5087,R_3KqDPeK03E3B8Gn,5,4,5,5,4,4,4,4,5,4,5,5,5,4,5,5,1,1,1,1,2,5,2,2,6,6,6,1,1,1,4,1,1,1,2,1,0,1,1,1,1,1,1,0,1,1,0,1,0,4,57,4,1,0,6
5088,R_3lWHOszxpKO2Q14,3,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,4,2,2,2,2,4,3,4,4,2,3,1,4,2,4,2,4,2,4,1,0,1,1,1,1,0,1,1,1,1,1,1,0,4,57,4,1,1,2
5089,R_3m9RctrKl71XpXe,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,6,6,6,2,5,2,4,1,5,2,4,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,57,4,1,1,2
5090,R_3MKzQKbzTPY2pA3,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,3,3,2,2,4,2,3,1,4,2,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,57,4,2,0,2
5091,R_3O3tzQODi07WYu4,3,4,2,3,4,4,3,4,3,5,2,3,4,3,3,3,1,1,1,1,2,3,2,2,6,6,6,3,5,5,3,3,5,5,4,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,57,4,1,0,2
5092,R_3O9dffLm5JgRSun,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,2,1,3,1,3,5,5,5,6,5,5,1,3,1,5,2,2,1,5,1,0,1,0,1,1,0,1,1,1,0,0,0,0,4,57,4,1,1,7
5093,R_3OplmZR7W1E8cPl,3,4,4,3,3,3,3,4,4,3,3,4,4,3,4,4,2,2,2,2,2,5,4,4,4,3,4,4,5,5,5,4,5,5,5,1,0,1,1,0,0,0,1,1,1,1,1,0,1,4,57,4,2,1,2
5094,R_3paQ3f1UerNDa1v,4,2,4,3,4,3,4,4,3,2,3,3,2,2,4,4,2,2,2,2,5,5,5,5,5,5,5,2,4,3,4,2,4,3,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,57,4,1,1,2
5095,R_3qmrMzt1cihGZC3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,1,1,1,5,1,1,1,5,1,0,1,1,1,1,0,1,0,1,1,0,1,0,4,57,4,1,1,7
5096,R_3RfraNrIUZiLCIc,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,5,4,4,4,2,2,4,2,1,2,2,4,4,4,4,2,4,3,3,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4,57,4,2,1,7
5097,R_3sgpzi3d0jDa3wH,3,4,3,4,4,5,4,4,4,4,4,4,5,5,4,4,1,1,1,1,5,5,5,5,6,6,6,2,4,3,5,2,3,2,5,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,57,4,1,1,2
5098,R_3smHDkrtZpKdbSB,4,2,3,4,3,3,4,4,4,3,4,4,4,4,4,4,1,1,1,1,3,3,3,3,5,5,5,3,1,1,5,1,1,2,5,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,57,4,2,1,7
5099,R_3szXXSzSqoaGcox,3,5,1,4,3,3,4,3,2,4,3,2,2,4,2,2,4,4,5,4,3,3,2,3,2,4,3,4,4,4,4,4,5,5,5,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,57,4,1,1,2
5100,R_4GvCvBudbgbnTm9,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,1,2,2,5,5,5,5,6,5,6,3,3,2,4,1,3,1,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,57,4,2,1,6
5101,R_4SFOAWC5IXI8bvz,3,3,4,4,3,3,4,3,3,2,4,3,3,2,3,3,3,1,1,1,5,5,5,5,4,4,4,4,4,4,5,4,5,4,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,57,4,1,1,2
5102,R_51t7CdKc59KAddT,3,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,2,2,2,2,2,2,2,2,5,4,5,5,5,5,5,5,5,5,5,1,0,1,1,0,1,1,1,0,1,1,1,1,1,4,57,4,1,1,2
5103,R_6Dogmkbo8uorVvz,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,2,5,5,2,4,2,4,2,4,3,4,0,0,0,1,1,1,1,1,0,1,1,1,1,0,4,57,4,1,1,6
5104,R_7U93totBUYGeok9,4,5,5,4,5,5,4,5,4,5,5,4,5,4,4,5,4,4,4,2,2,6,5,6,4,4,3,3,5,4,5,3,5,5,5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,4,57,4,2,1,2
5105,R_884iQKDiw6VBHpf,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,1,0,1,0,1,1,1,0,1,0,1,2,57,4,1,0,2
5106,R_AAGuVQhgXSn208x,4,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,1,1,1,1,5,6,6,5,1,6,6,4,5,4,5,3,5,4,5,1,0,1,1,1,1,1,0,0,1,0,1,1,0,4,57,4,2,1,2
5107,R_Bslw2QegeGIqFaN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,5,5,5,5,5,5,2,2,2,3,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,4,57,4,1,0,6
5108,R_BXl86kH8iWCOIYF,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,2,5,6,6,6,6,6,6,1,2,1,4,1,2,1,5,1,0,1,1,1,1,1,0,1,1,1,1,0,1,4,57,4,2,1,2
5109,R_cClnmAhRdoh7PNL,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,4,57,4,1,1,6
5110,R_cThRYvfYajPF2P7,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,5,2,2,2,2,5,5,5,5,4,4,4,1,1,1,2,2,2,2,3,1,0,1,1,1,1,1,0,1,1,1,1,0,1,4,57,4,2,1,1
5111,R_cZRbjv9z3vrbPwJ,4,4,3,4,3,2,4,2,4,3,1,2,3,4,3,2,3,1,1,1,5,5,5,5,5,5,5,1,5,2,4,1,5,2,3,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,57,4,1,1,6
5112,R_D1wwrmjwRgyg1vb,3,2,4,3,2,1,3,3,2,2,3,2,2,2,2,4,1,1,1,1,6,6,6,6,6,6,6,1,5,2,5,1,5,3,5,0,0,1,0,1,1,0,1,0,1,0,1,0,0,4,57,4,1,0,7
5113,R_DbErW8yFZw9sg7f,3,3,2,3,3,2,3,4,1,2,2,2,3,2,2,3,5,4,4,4,1,1,1,1,5,3,3,4,5,4,4,4,5,4,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,57,4,2,0,2
5114,R_DdfR7c6xnTtdD0d,5,5,5,5,5,5,2,4,5,4,5,5,5,5,5,5,2,4,1,1,6,6,6,6,6,6,6,1,3,2,4,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,57,4,2,0,7
5115,R_Dixt4lAVTJLDiwh,4,4,5,4,5,5,4,4,5,5,5,5,5,5,5,5,3,1,3,3,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,4,57,4,1,1,6
5116,R_e3gRXqm5zPisUuJ,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,1,1,1,1,2,2,2,2,6,6,6,2,4,4,3,2,5,4,3,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,57,4,1,0,2
5117,R_OGLwyxkmKryKvtv,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,5,5,5,5,5,5,4,4,2,4,3,4,2,4,0,0,1,1,0,1,1,1,0,1,1,1,1,1,3,57,4,2,1,2
5118,R_OqDUqzWTjPt0Och,5,4,5,5,5,5,5,4,5,5,5,4,4,5,4,4,2,2,2,2,4,4,5,5,5,5,5,1,2,2,3,1,2,1,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,57,4,1,0,6
5119,R_PXIeOgxCFtnRcIN,4,5,5,5,4,5,5,5,4,2,4,4,4,3,5,5,1,1,1,1,1,1,1,1,6,2,1,1,2,1,4,1,1,3,4,0,0,1,1,1,1,1,1,1,0,1,1,1,0,4,57,4,1,1,6
5120,R_PYfr3A6ohI3q2WZ,4,3,4,3,2,2,1,4,3,4,4,4,4,4,4,3,2,2,2,2,5,5,3,4,5,4,3,3,4,3,4,3,4,3,4,1,0,0,1,1,1,1,1,1,1,1,0,0,1,4,57,4,1,1,8
5121,R_pz9IMElDXVv4wcp,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,4,2,2,2,2,4,4,4,4,5,5,5,2,3,2,4,1,3,1,4,0,0,1,0,1,1,1,1,0,1,1,1,1,0,4,57,4,1,0,6
5122,R_QiyvuWxMKN5XEwV,4,2,1,3,2,2,2,3,4,2,1,4,4,4,2,4,1,1,1,1,2,2,2,2,6,6,6,2,5,4,5,2,5,4,4,1,1,0,0,1,1,1,1,1,1,0,1,0,1,4,57,4,1,1,2
5123,R_qUBXLIgl6Gtu9rz,3,4,4,3,4,4,4,4,4,2,2,4,3,3,3,3,2,2,2,2,3,3,3,3,1,1,1,4,4,4,5,3,3,3,3,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,57,4,2,0,2
5124,R_RK0lCNDhP1mafFn,4,5,4,4,5,5,4,3,3,2,2,5,2,2,4,4,3,2,2,1,2,2,3,3,6,5,5,3,3,3,3,1,3,2,2,0,1,1,1,1,1,1,1,0,1,0,1,0,1,4,57,4,2,0,7
5125,R_sL6M9Pev5ubdQyt,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,57,4,2,1,6
5126,R_TjajLAhAWLbYjYJ,4,4,4,4,5,5,5,4,4,4,4,4,4,5,4,4,2,2,2,2,2,3,3,4,5,5,5,1,3,2,3,1,3,2,3,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,57,4,1,1,6
5127,R_TnO8QalbMPoXSV3,4,5,5,4,5,5,2,4,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,57,4,1,1,6
5128,R_UsXlq84nd10spON,3,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,2,2,2,2,2,5,5,5,3,5,5,4,3,5,4,4,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,57,4,1,0,2
5129,R_UzuwOAvVk7zTc8V,4,5,5,4,4,4,4,4,4,4,5,5,5,4,5,4,3,2,2,2,2,2,2,2,4,4,5,1,2,1,2,1,3,1,3,1,0,1,1,1,1,1,1,1,0,1,1,1,1,4,57,4,2,1,6
5130,R_vAGMMiuzXArUOkx,4,5,5,4,5,5,4,5,4,5,5,5,5,5,5,5,2,2,2,2,6,6,6,6,5,6,6,1,3,1,1,1,3,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,57,4,2,0,6
5131,R_vc0IIhJQWPwd0A1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,1,1,1,3,1,1,1,3,1,0,1,0,1,1,1,1,0,1,1,1,1,0,4,57,4,1,1,6
5132,R_W6hrMPm74c6TcHL,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,5,2,1,2,2,2,3,2,4,4,4,4,4,5,2,4,2,5,3,5,0,0,1,0,1,1,1,1,0,1,1,1,0,0,4,57,4,1,0,2
5133,R_XMonXnbHUIN6ERr,4,5,5,4,5,5,4,4,4,5,5,4,5,5,4,5,1,1,1,1,3,3,3,3,6,6,4,1,3,2,2,1,3,2,2,0,0,1,1,1,1,0,1,1,1,1,0,1,0,4,57,4,1,1,2
5134,R_0uKvAmc64bru6B3,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,5,1,1,1,1,6,6,6,6,6,6,6,4,3,3,3,2,3,3,3,1,0,1,1,1,1,1,1,0,1,1,1,0,1,2,58,4,1,1,2
5135,R_10MeyFweA5z4EVY,4,4,4,4,4,4,4,3,4,3,4,3,4,4,3,3,3,1,2,2,3,3,3,3,5,4,4,2,5,5,4,2,5,5,4,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,58,4,1,1,2
5136,R_11jczJEAjozUtjL,5,4,4,5,5,5,5,4,5,4,4,5,5,5,4,5,1,1,1,1,2,2,3,5,5,3,4,3,4,2,2,2,4,1,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,4,58,4,1,1,2
5137,R_1C3ySf08gZkaiG8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,2,5,5,3,3,3,3,2,4,4,4,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,58,4,2,1,2
5138,R_1E11JOR4sSTbpve,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,4,1,1,6
5139,R_1fjGaJUTY4unv0Y,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,2,2,2,2,2,5,3,4,3,4,3,3,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,58,4,1,1,3
5140,R_1GV1QdZVrZWlHp6,5,5,5,5,5,5,5,5,4,2,2,4,4,2,4,4,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2,5,4,4,1,1,1,1,0,1,1,0,0,1,1,1,0,0,4,58,4,1,1,2
5141,R_1i2sEWz1wJSt9Cw,3,2,3,4,3,1,4,4,1,1,1,1,4,4,1,1,5,4,4,3,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,1,1,0,1,1,1,1,1,1,1,0,0,0,1,2,58,4,2,1,5
5142,R_1I5HNTy16d9FpdG,5,4,4,4,4,4,5,5,4,4,4,5,5,4,5,5,1,1,1,1,4,4,5,5,6,6,6,1,5,3,5,1,5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,58,4,1,1,2
5143,R_1IiJ9oEDNh6WELC,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,2,2,2,2,2,2,2,2,5,5,5,5,5,2,2,3,5,2,2,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,58,4,1,1,2
5144,R_1jrlbeDHW8bnqmA,5,2,4,4,4,4,4,4,4,3,4,4,5,4,4,4,2,2,2,2,5,4,4,4,6,6,5,4,5,4,4,4,5,4,4,1,0,1,1,0,1,1,1,0,1,1,0,0,1,2,58,4,1,1,2
5145,R_1Lzcwinue4mvvjR,4,4,3,4,4,2,3,4,4,5,5,5,3,3,4,4,2,1,2,2,4,5,5,5,5,5,5,4,5,4,4,5,5,4,4,1,0,1,1,1,1,1,1,1,1,0,1,0,0,2,58,4,1,1,5
5146,R_1NyL9e5jcFYqzIa,4,2,4,4,4,4,4,4,5,4,4,4,4,3,5,5,2,2,2,2,5,5,5,5,6,6,6,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,58,4,1,1,6
5147,R_1o1Koi76xdbe1Z9,1,2,2,1,4,4,2,4,1,1,2,1,1,2,1,4,3,2,1,1,4,4,4,4,5,4,4,5,5,1,5,2,5,1,5,1,0,1,0,1,1,1,0,0,1,1,0,1,0,4,58,4,2,1,2
5148,R_1rqbH6Y2OMkipmt,5,4,5,5,4,5,5,5,5,5,5,4,4,5,5,5,1,1,1,1,2,2,2,2,4,4,4,1,1,1,3,1,2,1,2,1,0,0,1,1,1,1,1,1,0,1,1,1,1,4,58,4,2,1,6
5149,R_1z7OH7qumrjKXvz,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,4,6,6,6,5,4,5,1,3,1,3,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,58,4,1,1,6
5150,R_22yKL5u1t0mU37B,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,4,4,4,4,5,6,6,1,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4,58,4,2,1,6
5151,R_24CphBkiPkREYZZ,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,6,6,4,6,5,5,5,1,2,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,58,4,2,1,6
5152,R_24dTpz38vAxjney,5,3,3,5,3,3,5,5,5,4,5,5,5,5,5,5,1,1,1,1,2,2,2,2,6,5,5,1,2,1,4,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,58,4,1,1,6
5153,R_27ByzE4eG54mWUt,2,4,4,3,4,4,3,4,4,4,4,2,4,4,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4,58,4,1,1,2
5154,R_27NbgttUQSM4NQy,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,2,3,3,3,3,4,5,5,1,2,1,3,1,3,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,3,58,4,1,1,6
5155,R_29hn7cTzUbejimi,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,3,3,3,3,2,4,4,3,4,3,3,5,5,5,5,5,5,5,4,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2,58,4,2,1,2
5156,R_2B8zjbabeoyV86K,4,2,2,3,3,2,4,4,4,3,3,4,4,3,4,4,1,1,1,1,5,4,5,5,6,6,6,3,5,3,3,4,5,3,3,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,58,4,1,1,5
5157,R_2BkykWhrslUFCHh,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,5,5,5,1,3,2,4,1,3,2,4,1,0,1,1,0,1,1,1,1,1,1,1,1,1,4,58,4,1,1,4
5158,R_2dm7DIJmLr3UkyK,3,4,4,2,4,4,3,4,2,4,4,1,4,4,2,4,3,2,2,2,5,5,5,5,5,5,5,1,5,4,4,2,5,4,4,1,0,0,1,1,1,1,1,1,1,1,1,0,0,4,58,4,2,1,2
5159,R_2f1jRLkBa9CJDH2,3,2,3,3,3,2,3,4,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4,58,4,1,1,2
5160,R_2Phf9puhTSGVnWF,1,2,2,1,2,2,1,4,2,2,2,2,2,2,2,4,4,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4,58,4,2,0,2
5161,R_2pPjD5Bv2gUs9vL,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,3,3,3,4,4,4,2,5,4,3,2,4,4,3,1,0,1,1,0,1,1,1,0,1,1,1,0,1,4,58,4,2,1,2
5162,R_2tLp6prwmSLMVUM,4,5,5,4,5,5,4,5,4,5,5,5,5,5,5,4,2,1,1,1,3,3,3,3,5,5,5,4,5,5,4,4,5,5,5,1,0,1,1,0,1,0,1,0,1,1,0,0,0,4,58,4,1,1,2
5163,R_2WMAxhgiRvNa8jv,2,4,2,3,2,2,3,4,3,3,3,4,3,2,4,4,2,2,2,2,2,2,2,2,5,4,5,5,5,5,4,5,5,5,5,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,58,4,1,1,2
5164,R_3dQEv69kmu6sh9q,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,5,3,3,3,6,6,6,1,1,1,5,1,4,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,58,4,1,1,6
5165,R_3FJ8DtWJ1wBfS2d,5,1,5,5,4,5,5,5,5,3,4,5,4,4,5,4,1,1,1,1,3,3,3,3,5,5,5,2,3,2,4,2,3,2,4,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,58,4,1,1,3
5166,R_3fTZDuEUdHy8psu,5,3,5,5,4,4,5,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,3,5,4,5,2,3,2,5,2,3,2,4,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,58,4,1,1,6
5167,R_3Hh57fTMy031vM8,5,1,1,5,4,3,3,3,4,3,3,2,3,3,5,5,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,58,4,1,1,2
5168,R_3JIDjiT8hMI5811,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,5,4,5,5,5,5,2,4,3,3,2,4,3,3,1,0,0,1,1,1,1,1,1,1,1,1,0,1,2,58,4,2,1,1
5169,R_3m3K5x3JJitHxad,4,2,4,4,3,3,4,4,4,4,4,4,3,3,4,4,2,2,2,2,5,5,5,5,5,5,5,1,4,3,4,1,3,3,4,1,0,0,1,1,1,1,1,0,1,1,1,1,0,4,58,4,1,1,2
5170,R_3MbZpGRBTXLQBrL,5,3,3,5,4,4,5,5,4,3,4,4,3,3,4,3,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,1,0,1,0,1,0,1,1,0,1,1,0,0,0,2,58,4,2,1,3
5171,R_3nuOpUIcQRzoNtF,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,4,1,1,1,1,5,5,5,5,6,6,6,3,4,3,4,2,4,3,4,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,58,4,1,1,2
5172,R_3oRSH2dcFtDWpTb,4,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,1,1,1,1,6,6,6,6,6,6,6,2,4,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,58,4,2,1,3
5173,R_3oT1XeqyenldW2p,5,4,4,5,4,4,5,5,5,5,5,5,5,5,4,5,1,1,1,1,6,6,6,6,5,5,5,3,4,4,4,3,4,4,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,58,4,1,1,2
5174,R_3pcmya4CfsBdjKU,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,1,1,1,1,5,5,5,5,2,5,5,2,4,3,3,2,3,3,3,1,0,1,1,1,1,0,1,0,0,1,0,0,0,3,58,4,1,0,2
5175,R_3qvNdb6wUKzBnfu,4,4,4,5,5,5,4,4,4,5,5,5,5,5,5,4,2,2,2,1,3,3,3,3,5,5,5,2,1,2,4,3,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,2,58,4,1,1,1
5176,R_3rNaNoexWyHccDC,3,3,3,3,3,3,3,3,2,2,4,3,4,4,2,4,2,2,2,2,6,6,6,6,6,6,6,4,5,3,4,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,58,4,2,1,2
5177,R_6kWwqOtwcmuoOlP,5,5,5,5,5,5,5,5,5,3,4,5,3,3,5,5,3,3,3,3,3,3,3,3,6,6,6,5,5,5,5,4,4,4,4,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,58,4,1,1,3
5178,R_8c4dNmWVKKwAHzH,5,3,4,4,4,4,4,4,5,4,4,5,5,4,5,5,2,2,2,2,5,5,5,5,5,5,5,1,3,1,3,2,3,2,3,1,0,1,1,1,1,1,1,0,1,1,1,0,0,4,58,4,1,1,6
5179,R_8uMimBy8LemEVCV,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,3,3,3,1,5,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,58,4,1,1,6
5180,R_BMwE5ZC9lwWhoKl,3,4,4,3,4,4,3,4,2,3,3,2,3,3,2,3,2,2,2,2,3,3,3,3,4,3,3,2,4,3,3,2,4,3,3,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,58,4,1,1,2
5181,R_dj7gZzIaTQPnxOp,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,5,2,1,1,1,5,5,5,5,4,4,4,1,1,1,1,2,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,4,58,4,1,1,6
5182,R_Q6NFec7nFeA7gK5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,6,6,6,4,4,4,4,4,4,4,4,1,0,0,1,0,1,1,1,0,1,1,1,0,1,2,58,4,2,1,7
5183,R_Rz5f2jBrfuFwrZL,2,4,2,3,4,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,4,4,4,2,4,4,5,5,5,4,4,5,5,4,0,0,1,0,1,1,1,0,0,1,1,0,1,0,2,58,4,1,1,3
5184,R_xc7NpotHCpZAw5H,4,2,2,3,2,2,4,4,4,4,4,4,4,3,4,4,2,2,2,2,5,5,5,5,5,5,5,2,4,2,3,4,4,2,2,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,58,4,1,1,2
